t	t_ros	pos_x	pos_y	pos_z	var_pos_x	var_pos_y	var_pos_z	ori_x	ori_y	ori_z	var_ori_x	var_ori_y	var_ori_z
 1687176634.519181	1687187206.121648	12.366121	-24.245280	-0.848428	0.237975	0.237954	0.213409	-0.009611	-0.013026	0.412342	0.224412	0.219069	0.219148	
 1687176634.823527	1687187206.407055	12.455699	-24.276823	-0.855439	0.237053	0.237082	0.212671	-0.009372	-0.009004	0.423251	0.222105	0.221687	0.218242	
 1687176635.128255	1687187206.723176	12.552941	-24.322306	-0.846284	0.235202	0.235203	0.211432	-0.009121	-0.004296	0.418458	0.221572	0.216605	0.217125	
 1687176635.432163	1687187207.008594	12.645197	-24.375244	-0.844716	0.229925	0.229871	0.208153	-0.010338	-0.003270	0.421140	0.218563	0.210337	0.213857	
 1687176635.737391	1687187207.324958	12.731801	-24.428725	-0.848406	0.233850	0.233835	0.210957	-0.009883	-0.002838	0.422967	0.223621	0.212775	0.216695	
 1687176636.047603	1687187207.654188	12.821771	-24.466711	-0.865953	0.240900	0.240903	0.215199	-0.008785	-0.003568	0.422730	0.228391	0.217009	0.221129	
 1687176636.352131	1687187207.952047	12.905465	-24.504293	-0.879575	0.238296	0.238298	0.213241	-0.009516	-0.000316	0.408407	0.224224	0.215343	0.219282	
 1687176636.656122	1687187208.265715	12.979687	-24.538885	-0.884887	0.237270	0.237295	0.212553	-0.001084	-0.002283	0.402610	0.224827	0.214210	0.218577	
 1687176636.960315	1687187208.546428	13.051027	-24.567046	-0.876375	0.234659	0.234709	0.211144	-0.013960	-0.000238	0.407807	0.215195	0.213012	0.217068	
 1687176637.264697	1687187208.869784	13.134074	-24.579748	-0.856576	0.235126	0.235150	0.211803	-0.005571	-0.006843	0.407482	0.231247	0.213496	0.217712	
 1687176637.568191	1687187209.153523	13.226627	-24.591947	-0.857047	0.234981	0.234993	0.211614	-0.007676	-0.005337	0.407060	0.217701	0.215497	0.217447	
 1687176637.871644	1687187209.469643	13.308956	-24.616498	-0.867550	0.234777	0.234776	0.211173	-0.005717	-0.002490	0.397369	0.219474	0.213895	0.217125	
 1687176638.181106	1687187209.779963	13.387632	-24.642346	-0.873316	0.238111	0.238244	0.213372	-0.009409	-0.003482	0.404600	0.219657	0.215011	0.219207	
 1687176638.484064	1687187210.064331	13.456841	-24.649942	-0.870830	0.234342	0.234586	0.211289	-0.007297	-0.006081	0.403247	0.220023	0.212761	0.216794	
 1687176638.793019	1687187210.383107	13.524113	-24.666499	-0.871135	0.237901	0.237973	0.213796	-0.006332	-0.008402	0.394791	0.220680	0.216046	0.219011	
 1687176639.097412	1687187210.679527	13.590500	-24.678297	-0.872554	0.233643	0.233714	0.210805	-0.007644	-0.001942	0.394881	0.216937	0.214118	0.216341	
 1687176639.401359	1687187210.989261	13.652971	-24.709242	-0.873353	0.236012	0.236066	0.212394	-0.005059	0.006980	0.390691	0.219589	0.213727	0.217772	
 1687176639.709422	1687187211.288221	13.728103	-24.753087	-0.863890	0.232933	0.232992	0.210059	-0.008318	0.009243	0.396878	0.217209	0.213129	0.215385	
 1687176640.014064	1687187211.604851	13.813805	-24.777626	-0.848665	0.229468	0.229481	0.207852	-0.005068	0.006682	0.396694	0.217707	0.212574	0.213155	
 1687176640.318375	1687187211.896996	13.897222	-24.797937	-0.851985	0.234335	0.234315	0.211428	0.000729	0.006254	0.383685	0.219011	0.214782	0.216690	
 1687176640.624334	1687187212.221541	13.969482	-24.815671	-0.863776	0.235494	0.235485	0.212116	0.003114	0.008107	0.379157	0.217760	0.214781	0.217489	
 1687176640.929913	1687187212.531612	14.021760	-24.838174	-0.876192	0.236274	0.236347	0.212388	-0.004437	0.017953	0.377128	0.218348	0.215732	0.217603	
 1687176641.238630	1687187212.829612	14.061163	-24.852154	-0.872923	0.236816	0.236869	0.212500	-0.006453	0.019524	0.385704	0.220424	0.226644	0.217665	
 1687176641.544039	1687187213.145494	14.136693	-24.892186	-0.854838	0.237224	0.237268	0.212882	-0.003927	0.018745	0.391705	0.223892	0.233260	0.218071	
 1687176641.847149	1687187213.434775	14.226420	-24.925456	-0.836567	0.237015	0.237035	0.212908	0.002044	0.012154	0.386014	0.221632	0.232824	0.218521	
 1687176642.151707	1687187213.742657	14.319779	-24.963379	-0.831672	0.233986	0.234009	0.211108	-0.006045	0.013654	0.387429	0.216772	0.220136	0.216828	
 1687176642.458006	1687187214.068529	14.418507	-25.001290	-0.831719	0.235059	0.235068	0.211544	-0.006012	0.018133	0.391599	0.222152	0.224092	0.217412	
 1687176642.761082	1687187214.344730	14.508082	-25.058902	-0.854870	0.235506	0.235506	0.211482	-0.006336	0.026956	0.378758	0.222267	0.231546	0.217292	
 1687176643.071211	1687187214.669575	14.602279	-25.135307	-0.858689	0.236328	0.236341	0.211764	-0.007291	0.025508	0.388075	0.224491	0.255874	0.217492	
 1687176643.383373	1687187214.965629	14.697352	-25.199895	-0.845746	0.245082	0.245107	0.217707	-0.000984	0.017798	0.392086	0.232701	0.260175	0.223747	
 1687176643.690236	1687187215.264797	14.788086	-25.251691	-0.833198	0.236154	0.236123	0.212507	0.001647	0.016319	0.381562	0.218722	0.232312	0.218391	
 1687176643.996042	1687187215.580485	14.883080	-25.301216	-0.833289	0.233837	0.233809	0.210872	0.001755	0.018169	0.375856	0.215935	0.226273	0.216703	
 1687176644.301656	1687187215.919154	14.973265	-25.348688	-0.843497	0.237114	0.237118	0.212743	-0.004989	0.020797	0.386388	0.217898	0.232039	0.218706	
 1687176644.606776	1687187216.207062	15.061222	-25.399589	-0.855086	0.236851	0.236852	0.212367	-0.000525	0.021990	0.389008	0.221722	0.234316	0.218519	
 1687176644.911474	1687187216.495965	15.153873	-25.447884	-0.856624	0.233698	0.233703	0.210526	0.000180	0.012765	0.391667	0.216739	0.233789	0.216338	
 1687176645.217613	1687187216.816228	15.248759	-25.490359	-0.860317	0.234721	0.234703	0.211260	0.000812	0.008410	0.395182	0.216726	0.220237	0.217047	
 1687176645.521528	1687187217.113661	15.323679	-25.532733	-0.867499	0.238907	0.238882	0.213866	-0.001073	0.022418	0.366869	0.219521	0.218599	0.219827	
 1687176645.829776	1687187217.406263	15.406011	-25.567123	-0.860811	0.235060	0.235078	0.211490	-0.008772	0.016832	0.400968	0.217515	0.236074	0.217252	
 1687176646.138587	1687187217.718000	15.493701	-25.601272	-0.862907	0.238109	0.238129	0.213468	-0.003670	0.009688	0.392652	0.227269	0.228974	0.219347	
 1687176646.443077	1687187218.042241	15.582753	-25.635245	-0.866330	0.234951	0.234941	0.211462	-0.001493	0.005732	0.404015	0.218941	0.217518	0.217254	
 1687176646.751637	1687187218.334456	15.674755	-25.670938	-0.876893	0.236895	0.236869	0.212610	0.000614	0.009665	0.392729	0.218799	0.215755	0.218436	
 1687176647.056510	1687187218.639883	15.759958	-25.704738	-0.882992	0.238127	0.238111	0.213342	0.002833	0.005804	0.396717	0.218977	0.219639	0.219214	
 1687176647.359537	1687187218.955715	15.840262	-25.732952	-0.890559	0.236048	0.236044	0.212067	-0.001689	0.004671	0.402051	0.218027	0.215279	0.217961	
 1687176647.663191	1687187219.238710	15.923754	-25.785545	-0.893614	0.235006	0.235008	0.211402	-0.007036	0.012683	0.381659	0.217358	0.214398	0.217296	
 1687176647.967677	1687187219.546623	16.014643	-25.837406	-0.896396	0.235090	0.235086	0.211415	-0.011408	0.005723	0.415509	0.222736	0.223298	0.217389	
 1687176648.273052	1687187219.855291	16.091677	-25.872436	-0.898421	0.234538	0.234513	0.210916	-0.007419	0.000157	0.411573	0.229887	0.215733	0.216913	
 1687176648.576503	1687187220.173267	16.174483	-25.905703	-0.897853	0.236650	0.236613	0.212385	0.001175	-0.005060	0.412969	0.223445	0.214084	0.218416	
 1687176648.879719	1687187220.463457	16.255510	-25.940098	-0.895643	0.234907	0.234888	0.211286	0.003672	-0.001201	0.411262	0.216860	0.214811	0.217384	
 1687176649.183290	1687187220.781792	16.331541	-25.975289	-0.891690	0.234685	0.234681	0.211055	-0.003340	0.004500	0.409401	0.217812	0.212895	0.217196	
 1687176649.490135	1687187221.098074	16.404598	-26.006655	-0.883618	0.237592	0.237591	0.213067	-0.004494	0.002444	0.413536	0.219556	0.216334	0.219236	
 1687176649.793857	1687187221.393842	16.476145	-26.022995	-0.883246	0.235008	0.234997	0.211410	-0.001959	-0.004427	0.413119	0.218867	0.213727	0.217542	
 1687176650.097700	1687187221.680856	16.551698	-26.039529	-0.886472	0.229689	0.229680	0.207843	0.003328	-0.006987	0.411510	0.213027	0.210589	0.213980	
 1687176650.405826	1687187222.036240	16.622928	-26.064908	-0.889363	0.234357	0.234364	0.210915	0.000263	-0.001376	0.411442	0.217500	0.215895	0.217085	
 1687176650.709987	1687187222.295409	16.697083	-26.102168	-0.888039	0.239170	0.239161	0.214017	-0.010640	-0.009302	0.411800	0.219023	0.215762	0.220229	
 1687176651.013679	1687187222.598810	16.773573	-26.136509	-0.879400	0.234271	0.234265	0.210786	-0.006979	-0.003637	0.417673	0.223813	0.215880	0.216832	
 1687176651.320654	1687187222.918170	16.864602	-26.170689	-0.869556	0.235969	0.235964	0.212149	-0.006956	-0.009629	0.409345	0.221268	0.214257	0.218256	
 1687176651.626426	1687187223.224815	16.953835	-26.196816	-0.869036	0.236080	0.236074	0.212151	-0.006955	-0.008307	0.409666	0.220402	0.218419	0.218384	
 1687176651.929262	1687187223.517323	17.037694	-26.230853	-0.873082	0.232774	0.232773	0.209818	-0.004293	0.000813	0.407286	0.218153	0.214818	0.215916	
 1687176652.234210	1687187223.829521	17.114520	-26.273003	-0.871453	0.231145	0.231115	0.208710	-0.004034	0.005025	0.411200	0.214945	0.210348	0.214710	
 1687176652.540954	1687187224.152205	17.180106	-26.297526	-0.865636	0.236208	0.236188	0.212235	-0.007381	0.005117	0.422449	0.218833	0.215815	0.218335	
 1687176652.844721	1687187224.432337	17.255381	-26.308156	-0.866233	0.234247	0.234255	0.210974	-0.004919	-0.001507	0.416216	0.221746	0.214974	0.217094	
 1687176653.148175	1687187224.739583	17.338708	-26.334563	-0.866257	0.236411	0.236416	0.212357	-0.003791	-0.001672	0.408081	0.219253	0.214060	0.218580	
 1687176653.453532	1687187225.072772	17.423762	-26.371088	-0.871111	0.234453	0.234454	0.211015	0.000421	0.002552	0.414353	0.216842	0.212734	0.217202	
 1687176653.757109	1687187225.369028	17.514214	-26.426349	-0.874899	0.232430	0.232422	0.209578	0.000626	0.005187	0.411358	0.214103	0.211525	0.215711	
 1687176654.065244	1687187225.657888	17.591419	-26.466460	-0.870574	0.234616	0.234608	0.211127	-0.003110	-0.000607	0.415262	0.215593	0.214349	0.217245	
 1687176654.369469	1687187225.943621	17.665302	-26.494273	-0.868309	0.238134	0.238155	0.213430	-0.003468	-0.003939	0.411215	0.218847	0.215060	0.219678	
 1687176654.676995	1687187226.272954	17.734162	-26.514797	-0.866523	0.233770	0.233791	0.210546	-0.004138	-0.007742	0.385475	0.215809	0.212823	0.216569	
 1687176654.981223	1687187226.576274	17.816401	-26.553148	-0.871584	0.237664	0.237646	0.212994	0.020642	-0.009052	0.390089	0.218213	0.217683	0.219225	
 1687176655.287720	1687187226.876198	17.900944	-26.589521	-0.868808	0.236093	0.236153	0.212247	0.009445	-0.011506	0.402048	0.258357	0.221629	0.218376	
 1687176655.595581	1687187227.187992	17.981072	-26.618821	-0.873868	0.234813	0.234833	0.211293	0.004496	-0.012979	0.406002	0.225227	0.222095	0.217543	
 1687176655.899683	1687187227.502687	18.058965	-26.646421	-0.879976	0.227242	0.227251	0.206005	0.017336	-0.014955	0.394534	0.213037	0.217816	0.212074	
 1687176656.205525	1687187227.782072	18.136361	-26.685425	-0.884816	0.236163	0.236199	0.212054	0.003413	-0.010325	0.406927	0.244397	0.228856	0.218302	
 1687176656.509883	1687187228.102446	18.232126	-26.739690	-0.879259	0.236325	0.236332	0.212214	0.000277	-0.007286	0.409764	0.218068	0.219802	0.218439	
 1687176656.813779	1687187228.418051	18.326706	-26.786176	-0.873449	0.232896	0.232919	0.210039	0.001815	-0.006970	0.411475	0.214411	0.214582	0.216144	
 1687176657.124291	1687187228.725181	18.418154	-26.821644	-0.870326	0.236727	0.236776	0.212545	-0.001085	-0.010356	0.412138	0.217477	0.216966	0.218798	
 1687176657.436032	1687187229.019111	18.505106	-26.845495	-0.868122	0.241536	0.241595	0.215634	-0.003850	-0.010198	0.416616	0.220068	0.223020	0.221916	
 1687176657.740462	1687187229.323013	18.580660	-26.877098	-0.868099	0.235749	0.235780	0.211908	-0.005013	-0.005102	0.408264	0.216857	0.218473	0.218037	
 1687176658.044201	1687187229.619668	18.661937	-26.911371	-0.867170	0.236514	0.236504	0.212550	-0.004761	-0.007358	0.416976	0.218493	0.215254	0.218682	
 1687176658.349009	1687187229.921802	18.743808	-26.953022	-0.877537	0.235335	0.235332	0.211638	-0.001804	-0.008243	0.412914	0.217397	0.215793	0.217891	
 1687176658.652446	1687187230.237967	18.827357	-26.989583	-0.886883	0.235469	0.235471	0.211588	-0.003481	-0.007081	0.414213	0.216067	0.216702	0.217858	
 1687176658.958507	1687187230.548992	18.910587	-27.026407	-0.895366	0.234762	0.234771	0.211068	-0.003293	-0.002619	0.406188	0.216099	0.215017	0.217310	
 1687176659.261410	1687187230.850263	18.997699	-27.068327	-0.892786	0.235879	0.235890	0.211834	-0.001669	-0.003863	0.405785	0.216789	0.213691	0.218060	
 1687176659.567000	1687187231.157272	19.075105	-27.095920	-0.885533	0.233775	0.233778	0.210558	0.002046	-0.009513	0.410698	0.214952	0.212956	0.216794	
 1687176659.871007	1687187231.469816	19.146370	-27.119008	-0.881334	0.233122	0.233134	0.210228	-0.003235	-0.008046	0.416288	0.215214	0.217032	0.216485	
 1687176660.177405	1687187231.775514	19.218588	-27.143310	-0.873322	0.236426	0.236423	0.212358	-0.007767	-0.001155	0.417539	0.217291	0.217023	0.218693	
 1687176660.480990	1687187232.054019	19.299570	-27.202478	-0.875734	0.236660	0.236640	0.212407	-0.002684	0.002707	0.414478	0.221124	0.214025	0.218686	
 1687176660.785444	1687187232.392282	19.376661	-27.247158	-0.880253	0.232790	0.232748	0.210074	0.001343	0.000146	0.422108	0.214719	0.211887	0.215990	
 1687176661.090648	1687187232.685081	19.457677	-27.283316	-0.884002	0.231613	0.231616	0.209096	-0.002537	0.006392	0.413752	0.213583	0.210726	0.215167	
 1687176661.400002	1687187232.995523	19.537892	-27.318048	-0.881485	0.235130	0.235096	0.211556	-0.011022	0.005130	0.410639	0.216677	0.215526	0.217839	
 1687176661.704647	1687187233.291424	19.622960	-27.359847	-0.888005	0.238730	0.238698	0.213654	-0.005833	0.009485	0.415000	0.228120	0.217412	0.220005	
 1687176662.013644	1687187233.615528	19.721319	-27.413207	-0.885375	0.238315	0.238290	0.213283	0.000275	0.005602	0.414805	0.220846	0.219803	0.219624	
 1687176662.316600	1687187233.916147	19.815876	-27.450085	-0.876528	0.230927	0.230912	0.208792	0.003975	-0.003613	0.419637	0.213083	0.211890	0.214925	
 1687176662.624079	1687187234.208472	19.902754	-27.476690	-0.873624	0.235209	0.235206	0.211775	-0.000227	-0.007015	0.421902	0.217622	0.214285	0.218067	
 1687176662.927814	1687187234.542120	19.975256	-27.503221	-0.883511	0.239717	0.239720	0.214511	-0.006346	-0.003115	0.424547	0.219131	0.218427	0.220901	
 1687176663.233536	1687187234.832285	20.047072	-27.558366	-0.894229	0.233771	0.233767	0.210322	-0.002967	0.000770	0.421415	0.217092	0.212087	0.216452	
 1687176663.539178	1687187235.128140	20.130229	-27.606502	-0.892374	0.237785	0.237764	0.212955	0.003095	-0.001667	0.424249	0.217902	0.214481	0.219034	
 1687176663.848862	1687187235.448911	20.215679	-27.649824	-0.878363	0.235747	0.235737	0.211864	0.002672	-0.009705	0.419204	0.217157	0.213738	0.218088	
 1687176664.154611	1687187235.752404	20.298708	-27.685074	-0.868158	0.239805	0.239785	0.214641	0.001524	-0.011491	0.419666	0.220149	0.220961	0.221047	
 1687176664.459853	1687187236.044293	20.377474	-27.719970	-0.866707	0.235402	0.235397	0.211715	-0.001501	-0.010523	0.421300	0.216833	0.219119	0.218042	
 1687176664.764998	1687187236.345512	20.459631	-27.769468	-0.873654	0.230698	0.230694	0.208434	-0.000351	-0.010375	0.427524	0.212903	0.214434	0.214539	
 1687176665.072644	1687187236.653245	20.531059	-27.801750	-0.880297	0.235645	0.235643	0.211635	-0.000982	-0.008965	0.436039	0.216068	0.217843	0.217620	
 1687176665.375898	1687187236.991932	20.606167	-27.844018	-0.884632	0.236599	0.236599	0.212388	0.000156	-0.010736	0.426081	0.217113	0.217660	0.218604	
 1687176665.681263	1687187237.275495	20.688168	-27.883873	-0.889946	0.234115	0.234090	0.210814	0.002092	-0.013232	0.428998	0.215532	0.217277	0.217022	
 1687176665.984602	1687187237.582024	20.770088	-27.947947	-0.891880	0.235961	0.235958	0.211847	-0.000098	-0.012228	0.435153	0.217182	0.220977	0.218032	
 1687176666.294765	1687187237.896009	20.846971	-27.990671	-0.887705	0.236256	0.236251	0.212317	0.001484	-0.013907	0.451704	0.216843	0.220478	0.218324	
 1687176666.602109	1687187238.181487	20.931379	-28.028922	-0.883952	0.240001	0.240000	0.214534	0.003928	-0.017741	0.444657	0.220011	0.225348	0.220733	
 1687176666.910821	1687187238.505313	21.018966	-28.065781	-0.878177	0.223747	0.223752	0.203912	0.006543	-0.020575	0.439115	0.210565	0.219882	0.209863	
 1687176667.214157	1687187238.816664	21.117960	-28.114499	-0.876361	0.236543	0.236538	0.212461	0.009405	-0.023718	0.443498	0.221791	0.233662	0.218707	
 1687176667.529386	1687187239.116881	21.211602	-28.143187	-0.884618	0.234620	0.234643	0.211320	0.011059	-0.026074	0.451063	0.224684	0.239669	0.217423	
 1687176667.834733	1687187239.420404	21.300721	-28.173933	-0.895451	0.241424	0.241426	0.215494	0.009344	-0.026036	0.444603	0.232881	0.251968	0.221786	
 1687176668.142108	1687187239.728916	21.372420	-28.213271	-0.903730	0.236817	0.236786	0.212459	0.007208	-0.017898	0.442240	0.225950	0.244886	0.218715	
 1687176668.446127	1687187240.046930	21.440090	-28.253816	-0.901191	0.232058	0.232026	0.209473	-0.005102	-0.018511	0.439298	0.219060	0.225804	0.215501	
 1687176668.750673	1687187240.323149	21.522529	-28.302448	-0.887088	0.235128	0.235140	0.211418	0.000980	-0.023048	0.440610	0.216704	0.225958	0.217558	
 1687176669.054895	1687187240.645060	21.615048	-28.318025	-0.881815	0.234465	0.234485	0.211221	0.009207	-0.029048	0.445901	0.216536	0.235946	0.217360	
 1687176669.359551	1687187240.966614	21.709174	-28.330471	-0.883182	0.234558	0.234567	0.211220	0.012255	-0.030115	0.435852	0.224686	0.249300	0.217469	
 1687176669.667099	1687187241.265821	21.793442	-28.347207	-0.890530	0.238017	0.237979	0.213354	0.005396	-0.025072	0.439217	0.231348	0.253333	0.219643	
 1687176669.972878	1687187241.564315	21.869127	-28.383632	-0.895938	0.231485	0.231394	0.209070	-0.003472	-0.013387	0.437529	0.217035	0.235614	0.215034	
 1687176670.281204	1687187241.871940	21.929424	-28.418218	-0.892530	0.235961	0.235808	0.211960	-0.008747	-0.009785	0.445147	0.216655	0.219577	0.217842	
 1687176670.585006	1687187242.176456	21.998744	-28.449803	-0.879483	0.235501	0.235439	0.211754	0.000761	-0.016015	0.428988	0.219948	0.216232	0.217710	
 1687176670.889769	1687187242.480044	22.081461	-28.470264	-0.871690	0.236179	0.236148	0.212215	0.000169	-0.018873	0.425692	0.217327	0.223715	0.218483	
 1687176671.193130	1687187242.802311	22.159585	-28.484532	-0.865970	0.236071	0.236046	0.212006	-0.001298	-0.019170	0.430023	0.217044	0.227158	0.218314	
 1687176671.497218	1687187243.091075	22.234982	-28.493951	-0.862298	0.229790	0.229771	0.207906	0.002387	-0.011915	0.420850	0.212551	0.222830	0.214030	
 1687176671.802719	1687187243.392548	22.316742	-28.519529	-0.861149	0.234699	0.234691	0.211167	0.002143	-0.010374	0.413386	0.216516	0.218849	0.217376	
 1687176672.107669	1687187243.699002	22.413584	-28.542885	-0.866952	0.235609	0.235595	0.211886	0.010493	-0.018224	0.418003	0.217024	0.218137	0.218153	
 1687176672.412212	1687187243.995186	22.515575	-28.567672	-0.876222	0.236260	0.236247	0.212292	0.011700	-0.019718	0.421282	0.226252	0.229596	0.218633	
 1687176672.718620	1687187244.308716	22.615956	-28.605012	-0.888044	0.233908	0.233886	0.210690	0.003039	-0.016968	0.424139	0.226014	0.229609	0.216955	
 1687176673.027136	1687187244.611914	22.677834	-28.633015	-0.893477	0.232252	0.232224	0.209461	-0.008107	-0.009894	0.439941	0.215272	0.222505	0.215558	
 1687176673.329883	1687187244.929114	22.735561	-28.660557	-0.888987	0.237587	0.237616	0.212980	-0.005291	-0.007068	0.425761	0.220713	0.217643	0.219037	
 1687176673.639478	1687187245.231860	22.801597	-28.682975	-0.878513	0.234055	0.234052	0.210672	-0.015518	-0.018879	0.405780	0.216689	0.214015	0.216873	
 1687176673.950185	1687187245.545852	22.879775	-28.714215	-0.860839	0.235677	0.235692	0.211937	0.000587	-0.019985	0.408912	0.227867	0.224761	0.218303	
 1687176674.256074	1687187245.857391	22.975761	-28.750141	-0.867199	0.238807	0.238804	0.213936	-0.002871	-0.016688	0.415480	0.219006	0.230830	0.220337	
 1687176674.561317	1687187246.153738	23.050211	-28.787815	-0.876995	0.232817	0.232813	0.209821	-0.011498	-0.009442	0.424338	0.214562	0.221873	0.216048	
 1687176674.864299	1687187246.461237	23.131081	-28.827233	-0.891736	0.236289	0.236282	0.212076	-0.000831	-0.009448	0.425860	0.223443	0.216080	0.218283	
 1687176675.170474	1687187246.748848	23.213687	-28.868660	-0.893162	0.234468	0.234465	0.211067	0.000116	-0.014424	0.417268	0.215990	0.216068	0.217337	
 1687176675.486310	1687187247.086013	23.314349	-28.918070	-0.904115	0.240322	0.240322	0.215002	0.000947	-0.019502	0.421449	0.220014	0.224377	0.221418	
 1687176675.791200	1687187247.372277	23.404543	-28.952527	-0.916614	0.231814	0.231824	0.209229	-0.001589	-0.014408	0.427812	0.214465	0.225561	0.215403	
 1687176676.099111	1687187247.695804	23.485700	-28.994274	-0.923556	0.235771	0.235739	0.211575	-0.005740	-0.005655	0.422058	0.216476	0.220770	0.217811	
 1687176676.403713	1687187248.015568	23.567923	-29.038657	-0.916998	0.234556	0.234517	0.210795	-0.006592	-0.003076	0.421170	0.217132	0.213237	0.216964	
 1687176676.708450	1687187248.294290	23.654373	-29.079961	-0.895259	0.234771	0.234761	0.211329	0.000640	-0.008056	0.420083	0.218572	0.213173	0.217599	
 1687176677.015895	1687187248.582480	23.754054	-29.101150	-0.889172	0.234346	0.234343	0.211330	0.003741	-0.016525	0.420067	0.216524	0.215405	0.217665	
 1687176677.324884	1687187248.903140	23.854778	-29.124237	-0.908091	0.237158	0.237146	0.212906	0.002937	-0.017757	0.412080	0.219682	0.225582	0.219237	
